datetime,param,level,latitude,longitude,Analysis,3 hr fcst,6 hr fcst,9 hr fcst,12 hr fcst,15 hr fcst,18 hr fcst,21 hr fcst,24 hr fcst,27 hr fcst,30 hr fcst,33 hr fcst,36 hr fcst,39 hr fcst,42 hr fcst,45 hr fcst,48 hr fcst,51 hr fcst,54 hr fcst,57 hr fcst,60 hr fcst,63 hr fcst,66 hr fcst,69 hr fcst,72 hr fcst,75 hr fcst,78 hr fcst,81 hr fcst,84 hr fcst,87 hr fcst,90 hr fcst,93 hr fcst,96 hr fcst
2026-04-14 00:00:00,UGRD,10 m above ground,32.0,-124.75,5.919511567006465,5.42991674754452,4.727921746489309,4.171443426150048,3.786620586297576,3.4494697573239543,3.9476114673445983,4.750724771137325,5.66833353750372,4.941826290974436,4.40587803529853,4.035725165801183,3.885410887150892,3.9941285184911193,5.44966491198128,6.9427944099984975,7.625675722918658,6.431820263099969,5.7825280332414355,5.828590042287871,6.045451045213611,6.6374022409829285,8.043410542651534,9.016686183530275,9.429249105848054,7.804442015284703,6.600233451031131,6.073456377951825,5.503894077704113,5.306875310870833,5.251775136823358,5.083719250948765,5.013593468179024
2026-04-15 00:00:00,UGRD,10 m above ground,32.0,-124.75,5.455314702697646,4.698000484096544,4.196897119681433,3.9712769168622017,3.882801995562408,3.904831637614587,5.3622854217992435,6.795113571471811,7.465624359981584,6.422564374999812,5.639086236423797,5.525561731338556,5.6556189024635275,6.0872719337172505,7.233546470055902,8.218484688594678,8.761981705832097,7.451815157936137,6.369282463826622,5.573552558423316,4.949496810910096,4.959095345296579,4.955973812187366,4.637421092677078,4.621037649844615,4.121188297434065,3.788919218380852,3.583422176269159,3.5165587439764057,3.282187639770313,3.7301646080358783,4.028787604103947,4.081570930429592
2026-04-16 00:00:00,UGRD,10 m above ground,32.0,-124.75,7.279480848506241,6.259728813285212,5.513956259625534,5.2399070748213195,5.347728894083548,5.754678496981505,7.057484861999724,8.20793500564823,8.6564539060255,7.359322720892658,6.367825517392204,5.603478015881625,5.077765155087421,4.9105596747508145,4.789954203863826,4.484226025964655,4.472823257902434,4.075237847098393,3.651527919979174,3.4206061137444417,3.343746389776091,3.095182598050973,3.494626296488998,3.802786170290066,3.8970477361144185,3.04135274033175,2.656039810166856,2.505716049435053,2.366991257286372,2.125409129036716,3.315602955203527,4.609329329417584,4.899334577941218
2026-04-17 00:00:00,UGRD,10 m above ground,32.0,-124.75,8.500981484998395,7.2778321459001045,6.38060825964469,5.557750837649534,5.033269260002207,4.924919887988349,4.71711232286755,4.533945187506017,4.47538841429915,4.017018398238372,3.605917168876355,3.4179116280510584,3.301655246011504,2.964178017927304,3.2930035678468306,3.6688090525702726,3.6772206446449824,2.8712750621353944,2.366002248053437,2.271141037747399,2.399451697774354,2.229560923186956,3.4168811742559626,4.781697878273112,5.093729186493555,3.6415255499740162,3.3328608028719664,3.2986727225644383,3.1745920332439037,3.0382657817398453,4.772589638067835,5.6352624234749245,5.633875050590186
2026-04-18 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.435351648374864,3.9394295739858785,3.539272131872396,3.3904910029138824,3.286903901499127,2.9234372829513537,3.109360355078524,3.520017500877164,3.6539941839385257,2.827513595498949,2.34844303650661,2.326713406139312,2.359384814138158,2.1521118232715444,3.207173888744502,4.51638022189786,4.866564899646584,3.5803943609096383,3.3537179075595422,3.2875949261466055,3.1529569576122647,3.204670064240386,5.247417152658272,6.2937057288366764,6.324613327919687,4.440234626740389,3.6347511101243284,3.5039454972928468,3.6104326251132823,4.418881554976939,6.65916051181877,8.13092076171245,7.947937244976549
2026-04-19 00:00:00,UGRD,10 m above ground,32.0,-124.75,3.7047412619088025,2.8506733389788907,2.4119861859763745,2.3840434914997597,2.4849609156732724,2.362724802415543,3.550817908895903,4.859329135573949,5.262444987931556,3.847014361033331,3.5505579501126983,3.4338442438583705,3.137262516159422,3.158614836235566,5.413018183012591,6.6555049346789605,6.6627288202411314,4.703703100469919,3.697153388763479,3.4678250805084527,3.5821933685109233,4.543308934087884,6.6687906938220625,8.161657677519045,8.347853146022747,6.582196024684139,5.620660259641244,5.160210572018786,4.510831299762364,4.146895587218785,4.544730769952778,5.469008653088389,6.135743156989593
2026-04-20 00:00:00,UGRD,10 m above ground,32.0,-124.75,5.078047192622133,3.6942214550574715,3.4854266924399355,3.5419447995670734,3.2593437213696297,3.1890095063374977,5.393533085016052,6.628368105459983,6.644077185923738,4.563676740402908,3.5947078628415845,3.3553425887443753,3.3149772074084742,4.110666100528238,6.364137967521231,7.921281229328972,8.352734844780844,6.677502809871079,5.303940876981527,4.792006841954553,4.240588026913555,4.229809712191676,4.646691962270991,4.955300382144802,5.442140607065198,4.718134767719344,4.314308968537702,4.188302004770741,4.12087433987433,4.005686241955812,4.253296525076577,4.97739989085248,5.56961729936172
2026-04-21 00:00:00,UGRD,10 m above ground,32.0,-124.75,6.654910596521006,4.58545582596695,3.8382242496432397,3.4856490805809437,3.4801882524566454,4.157754400025709,6.298316099244083,7.921529631670594,8.266325094215267,6.3402570094166375,5.11632369797556,4.617204479059257,4.281299146730216,4.342590042275441,4.713477279410979,5.286723874283961,5.596383338903,4.564761235762066,3.9855305079384906,3.8666560345971894,3.8502021702354674,3.8061653878329276,4.4327843501254085,5.518453461068891,6.046060639445328,5.022320490729879,4.405620032505581,4.109916818633433,3.7883209305938252,3.4339586762440177,3.763144690475172,4.775649519064579,5.338039620010926
2026-04-22 00:00:00,UGRD,10 m above ground,32.0,-124.75,8.157624270758014,6.15680413073034,4.981489032519982,4.503321816813103,4.0369098686901275,3.8588588311665992,4.566462756645697,5.561657599566023,6.281479771324844,5.5742523763583485,5.096004822927035,4.584639029263294,4.31914139632323,4.123865196452737,4.2609232808968605,4.745478467029811,5.324694773920856,4.68049825533924,4.114190200396628,3.8352405423708538,3.586680867272078,3.2260633685173064,4.070623549717793,5.340844638457207,6.077236446846765,4.90507293685161,4.197850033156206,3.709601203846464,3.4375278334279797,3.298820159608997,4.253205699349293,5.731363991372836,6.512035556136358
2026-04-23 00:00:00,UGRD,10 m above ground,32.0,-124.75,6.061708654193063,5.1649092983259735,4.73658151937139,4.412643220673143,4.2062640063276495,3.976617515111255,4.022144447647015,4.521084910753863,5.104425798218317,4.399301626534846,3.922485907724389,3.782995304687288,3.558412946274246,3.380972096112882,4.3319726662154405,5.56597825011937,6.312048688413132,5.261600548056212,4.31340494437795,3.741435358642353,3.445797637247652,3.1035431324503495,3.809836538711087,5.412058277016908,6.324355887630808,5.570697684044934,4.852008406304625,4.334151352931703,4.104803984467841,3.985200754745901,4.120276638960636,4.763193948658651,5.1450760772054105
2026-04-24 00:00:00,UGRD,10 m above ground,32.0,-124.75,4.914620228820319,4.356851938832657,3.8884310958137043,3.728165536399116,3.5406445898833208,3.327906161196018,4.365538672619111,5.632560144300919,6.278339980758971,5.15912986959551,4.11013092704143,3.4449445946666426,3.1956064346201316,2.913032864110366,3.637264054119127,5.098171639190608,5.82684967260026,5.267793060756704,4.797676039973646,4.587263129954505,4.391408325036631,4.361689356052834,4.481956723364116,5.024313371047049,5.367073583487834,4.445576223599302,3.6351999761601004,3.107428197239196,2.8350296484178648,2.6761134283641246,2.9930156612973655,3.8888369987060143,4.699282566476091
